v1,v2,Label
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",FALSE
ham,"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...""",FALSE
ham,Okay... We wait ah,FALSE
ham,Y lei?,FALSE
ham,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,FALSE
ham,Already am squatting is the new way of walking,FALSE
ham,Do you want bold 2 or bb torch,FALSE
ham,Cramps stopped. Going back to sleep,FALSE
spam,todays vodafone numbers ending with 0089(my last four digits) are selected to received a å£350 award. If your number matches please call 09063442151 to claim your å£350 award,TRUE
spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,TRUE
ham,Nan sonathaya soladha. Why boss?,FALSE
ham,Bring tat cd don forget,FALSE
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. å£1.50 SP:Tyrone,TRUE
ham,I don't know but I'm raping dudes at poker,FALSE
ham,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,FALSE
ham,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,FALSE
ham,ÌÏ eatin later but i'm eatin wif my frens now lei... ÌÏ going home first? ,FALSE
ham,Finish already... Yar they keep saying i mushy... I so embarrassed ok...,FALSE
ham,"Sorry man, my stash ran dry last night and I can't pick up more until sunday",FALSE
ham,Hai priya are you right. What doctor said pa. Where are you.,FALSE
spam,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",TRUE
ham,Ok...,FALSE
ham,Please ask mummy to call father,FALSE
ham,Can come my room but cannot come my house cos my house still messy... Haha...,FALSE
ham,I have lost 10 kilos as of today!,FALSE
ham,Just taste fish curry :-P,FALSE
ham,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,FALSE
ham,Yun ah.now Ì_ wkg where?btw if Ì_ go nus sc. ÌÏ wana specialise in wad?,FALSE
ham,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...,FALSE
ham,Was doing my test earlier. I appreciate you. Will call you tomorrow.,FALSE
ham,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?",FALSE
ham,U meet other fren dun wan meet me ah... Muz b a guy rite...,FALSE
ham,"(No promises on when though, haven't even gotten dinner yet)",FALSE
ham,I got your back! Do you have any dislikes in bed?,FALSE
ham,o turns out i had stereo love on mi phone under the unknown album.,FALSE
spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,TRUE
ham,Yeah I don't see why not,FALSE
ham,Asking do u knw them or nt? May be ur frnds or classmates?,FALSE
ham,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!",FALSE
spam,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,TRUE
ham,"As in missionary hook up, doggy hook up, standing...|",FALSE
ham,Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..,FALSE
ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",FALSE
ham,Am watching house ‰ÛÒ very entertaining ‰ÛÒ am getting the whole hugh laurie thing ‰ÛÒ even with the stick ‰ÛÒ indeed especially with the stick.,FALSE
ham,Thought praps you meant another one. Goodo! I'll look tomorrow ,FALSE
ham,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur åÔrents mayb interested in it, I hav 12,000pes, so around å£48, tb, James.",FALSE
ham,There bold 2  &lt;#&gt; . Is that yours,FALSE
ham,You know there is. I shall speak to you in  &lt;#&gt;  minutes then,FALSE
ham,"\ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.\""""",FALSE
ham,I went to project centre,FALSE
ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,FALSE
ham,Lol yeah at this point I guess not,FALSE
ham,Doing project w frens lor. ,FALSE
ham,Lol. Well quality aint bad at all so i aint complaining,FALSE
ham,"K, can that happen tonight?",FALSE
spam,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive å£5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",TRUE
ham,"I think we're going to finn's now, come",FALSE
ham,Why tired what special there you had,FALSE
ham,I will come tomorrow di,FALSE
ham,I cant pick the phone right now. Pls send a message,FALSE
ham,K go and sleep well. Take rest:-).,FALSE
ham,U guys never invite me anywhere :(,FALSE
spam,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise ofå£2000 CASH 18+only. To opt out txt X to 07786200117,TRUE
ham,I can do that! I want to please you both inside and outside the bedroom...,FALSE
ham,"\EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.\""""",FALSE
ham,I love to wine and dine my lady!,FALSE
spam,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,TRUE
ham,"IåÕm cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.",FALSE
ham,I don know account details..i will ask my mom and send you.my mom is out of reach now.,FALSE
ham,I think u have the wrong number.,FALSE
ham,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),FALSE
ham,DO NOT B LATE LOVE MUM,FALSE
ham,Got it..mail panren paru..,FALSE
ham,* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,FALSE
ham,Give one miss from that number please,FALSE
ham,Jus came back fr lunch wif my sis only. U leh?,FALSE
ham,How is your schedule next week? I am out of town this weekend.,FALSE
ham,Really good:)dhanush rocks once again:),FALSE
ham,Lmao ok I wont be needing u to do my hair anymore.,FALSE
ham,"Miss ya, need ya, want ya, love ya.",FALSE
ham,Sorry i'm not free...,FALSE
ham,Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?,FALSE
ham,Nt yet chikku..simple habba..hw abt u?,FALSE
ham,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.",FALSE
ham,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,FALSE
ham,Joy's father is John. Then John is the NAME of Joy's father. Mandan,FALSE
spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY å£10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,TRUE
ham,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,FALSE
spam,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,TRUE
ham,"K, want us to come by now?",FALSE
ham,How. Its a little difficult but its a simple way to enter this place,FALSE
ham,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,FALSE
ham,Dont show yourself. How far. Put new pictures up on facebook.,FALSE
ham,Watching tv now. I got new job :),FALSE
ham,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!",FALSE
ham,"I'm not coming over, do whatever you want",FALSE
ham,"Its ok chikku, and its my 1 of favourite song..:-)",FALSE
ham,Did u see what I posted on your Facebook?,FALSE
spam,Call FREEPHONE 0800 542 0578 now!,TRUE
spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,TRUE
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",FALSE
spam,"Loan for any purpose å£500 - å£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",TRUE
spam,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,TRUE
ham,";-( oh well, c u later",FALSE
ham,My uncles in Atlanta. Wish you guys a great semester.,FALSE
ham,No dear i do have free messages without any recharge. Hi hi hi,FALSE
ham,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",FALSE
ham,I dun believe u. I thk u told him.,FALSE
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",FALSE
ham,Yes:)sura in sun tv.:)lol.,FALSE
ham,Arun can u transfr me d amt,FALSE
ham,Takin a shower now but yeah I'll leave when I'm done,FALSE
ham,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,FALSE
ham,U havenåÕt lost me ill always b here 4u.i didnåÕt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thatåÕs what itried2tell urmom.i careabout u,FALSE
spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",TRUE
ham,You bad girl. I can still remember them,FALSE
ham,How much i gave to you. Morning.,FALSE
ham,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love",FALSE
ham,"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone",FALSE
ham,Can i get your opinion on something first?,FALSE
ham,That one week leave i put know that time. Why.,FALSE
ham,"If we hit it off, you can move in with me :)",FALSE
ham,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?,FALSE
ham,I wanna watch that movie,FALSE
ham,Ok lor thanx... ÌÏ in school?,FALSE
ham,I'm in class. Did you get my text.,FALSE
ham,The bus leaves at  &lt;#&gt; ,FALSE
ham,God bless.get good sleep my dear...i will pray!,FALSE
spam,Todays Voda numbers ending 1225 are selected to receive a å£50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,TRUE
ham,Do have a nice day today. I love you so dearly.,FALSE
ham,Aiyo a bit pai seh Ì_ noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...,FALSE
ham,"Aight, I'll ask a few of my roommates",FALSE
ham,"Now, whats your house # again ? And do you have any beer there ?",FALSE
ham,Do Ì_ all wan 2 meet up n combine all the parts? How's da rest of da project going?,FALSE
ham,"\Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry\""""",FALSE
ham,Yes we are chatting too.,FALSE
ham,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX,FALSE
ham,Sian... Aft meeting supervisor got work 2 do liao... U working now?,FALSE
ham,Are you going to write ccna exam this week??,FALSE
ham,Well i will watch shrek in 3D!!B),FALSE
ham,Am i that much dirty fellow?,FALSE
ham,Dunno dat's wat he told me. Ok lor...,FALSE
ham,I'll probably be by tomorrow (or even later tonight if something's going on),FALSE
ham,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,FALSE
ham,If you're thinking of lifting me one then no.,FALSE
ham,Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?,FALSE
ham,Sent me ur email id soon,FALSE
ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,FALSE
ham,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",FALSE
ham,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.,FALSE
ham,May i call You later Pls,FALSE
spam,"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX",TRUE
ham,That's the way you should stay oh.,FALSE
ham,Hello- thanx for taking that call. I got a job! Starts on monday!,FALSE
ham,What time is ur flight tmr?,FALSE
